symbol,signal_date,signal_time_et,entry_price,branch_label,position_size,tp_bps_used,sl_bps_used,exit_price,exit_time_et,exit_reason,minutes_held,gross_return_bps,net_return_bps,run_uuid
SWKS,2024-07-25,10:30,114.26,gap_filled_half,0.5,50.0,150.0,114.83123540739373,10:43,TP,13,57.5374999999989,21.231249999999033,77416b6d-484c-4183-a8ca-310f42cf5926
TXN,2024-07-25,10:30,196.42,gap_filled_half,0.5,50.0,150.0,197.4019889613187,10:32,TP,2,57.5374999999978,21.231249999999086,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2024-07-25,10:30,76.84,gap_filled_half,0.5,50.0,150.0,77.2241565613875,10:31,TP,1,57.53749999999985,21.231249999999733,77416b6d-484c-4183-a8ca-310f42cf5926
AMD,2024-07-29,10:30,141.9576,gap_open,1.0,75.0,100.0,140.5379449473615,11:00,SL,30,-92.57500000000024,-107.4250000000009,77416b6d-484c-4183-a8ca-310f42cf5926
WDC,2024-07-29,10:30,66.65,gap_filled_half,0.5,50.0,150.0,66.98321232192187,13:18,TP,168,57.53749999999912,21.231249999999076,77416b6d-484c-4183-a8ca-310f42cf5926
ANET,2024-07-30,10:30,79.1,gap_filled_half,0.5,50.0,150.0,79.49545528378123,10:31,TP,1,57.537499999998694,21.23124999999876,77416b6d-484c-4183-a8ca-310f42cf5926
COHR,2024-07-30,11:30,64.54,gap_filled_half,0.5,50.0,150.0,64.86266351473125,11:33,TP,3,57.53749999999867,21.23124999999953,77416b6d-484c-4183-a8ca-310f42cf5926
CRWD,2024-07-30,10:30,237.82,gap_open,1.0,75.0,100.0,235.4416675639875,10:43,SL,13,-92.57500000000002,-107.42500000000054,77416b6d-484c-4183-a8ca-310f42cf5926
AVGO,2024-07-31,11:30,157.575,gap_open,1.0,75.0,100.0,158.75672319929296,13:13,TP,103,82.55625000000096,67.4437500000009,77416b6d-484c-4183-a8ca-310f42cf5926
DELL,2024-07-31,10:30,114.32,gap_open,1.0,75.0,100.0,113.17673633804999,12:42,SL,132,-92.57499999999938,-107.42500000000027,77416b6d-484c-4183-a8ca-310f42cf5926
FSLR,2024-07-31,10:30,217.06,gap_open,1.0,75.0,100.0,214.88927912471252,10:54,SL,24,-92.57499999999955,-107.42500000000014,77416b6d-484c-4183-a8ca-310f42cf5926
QCOM,2024-07-31,10:30,174.28,gap_open,1.0,75.0,100.0,175.58700123225626,11:43,TP,73,82.55625000000077,67.44375000000065,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-07-31,11:30,69.93,gap_open,1.0,75.0,100.0,69.23066105773125,13:42,SL,132,-92.57500000000002,-107.42500000000034,77416b6d-484c-4183-a8ca-310f42cf5926
CRWD,2024-08-01,10:30,225.46,gap_filled_half,0.5,50.0,150.0,226.58717254464372,10:34,TP,4,57.53749999999853,21.23124999999921,77416b6d-484c-4183-a8ca-310f42cf5926
COHR,2024-08-02,11:30,58.995,gap_open,1.0,75.0,100.0,59.43742906642734,11:34,TP,4,82.55625000000084,67.44375000000001,77416b6d-484c-4183-a8ca-310f42cf5926
CRM,2024-08-02,10:30,242.62,gap_open,1.0,75.0,100.0,242.81775,15:50,TIME,320,15.662352650234748,0.6501182970230707,77416b6d-484c-4183-a8ca-310f42cf5926
MU,2024-08-02,11:30,94.8,gap_open,1.0,75.0,100.0,95.5109462750625,11:44,TP,14,82.55625000000038,67.44374999999957,77416b6d-484c-4183-a8ca-310f42cf5926
NOW,2024-08-02,11:30,154.57,gap_open,1.0,75.0,100.0,155.7291874022828,11:40,TP,10,82.55625000000046,67.44375000000002,77416b6d-484c-4183-a8ca-310f42cf5926
NVDA,2024-08-02,11:30,105.97,gap_open,1.0,75.0,100.0,106.76471494481407,11:34,TP,4,82.55625000000195,67.44375000000021,77416b6d-484c-4183-a8ca-310f42cf5926
PANW,2024-08-02,10:30,151.89,gap_open,1.0,75.0,100.0,150.37101541625626,10:42,SL,12,-92.5749999999987,-107.4249999999996,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2024-08-02,10:30,24.06,gap_open,1.0,75.0,100.0,24.240436364746877,11:23,TP,53,82.55625000000111,67.44375000000106,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2024-08-02,11:30,24.335,gap_open,1.0,75.0,100.0,24.517498708899222,11:36,TP,6,82.55625000000126,67.44374999999995,77416b6d-484c-4183-a8ca-310f42cf5926
QCOM,2024-08-02,10:30,163.375,gap_open,1.0,75.0,100.0,161.7411590205469,10:35,SL,5,-92.57499999999882,-107.42499999999971,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-08-02,11:30,61.52,gap_open,1.0,75.0,100.0,61.981365135462504,11:33,TP,3,82.55625000000053,67.4437499999999,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2024-08-02,11:30,68.955,gap_open,1.0,75.0,100.0,69.47212342190859,11:32,TP,2,82.55625000000029,67.44375000000016,77416b6d-484c-4183-a8ca-310f42cf5926
AMAT,2024-08-05,11:30,181.55,gap_open,1.0,75.0,100.0,182.91152211221095,11:37,TP,7,82.5562500000007,67.44374999999918,77416b6d-484c-4183-a8ca-310f42cf5926
AMD,2024-08-05,12:30,139.069,gap_open,1.0,75.0,100.0,137.6782325559506,12:36,SL,6,-92.57500000000081,-107.42500000000128,77416b6d-484c-4183-a8ca-310f42cf5926
DELL,2024-08-05,11:30,97.3999,gap_open,1.0,75.0,100.0,98.13034405165044,11:37,TP,7,82.55625000000164,67.44375000000089,77416b6d-484c-4183-a8ca-310f42cf5926
FSLR,2024-08-05,10:30,206.1,gap_open,1.0,75.0,100.0,207.64563319926563,10:34,TP,4,82.55625000000069,67.44375000000089,77416b6d-484c-4183-a8ca-310f42cf5926
CRWD,2024-08-07,11:30,236.1,gap_open,1.0,75.0,100.0,233.7388685218125,11:44,SL,14,-92.57500000000033,-107.4250000000002,77416b6d-484c-4183-a8ca-310f42cf5926
DELL,2024-08-07,10:30,90.155,gap_open,1.0,75.0,100.0,89.25339979493437,10:54,SL,24,-92.57499999999995,-107.42500000000105,77416b6d-484c-4183-a8ca-310f42cf5926
DELL,2024-08-07,11:30,90.08,gap_open,1.0,75.0,100.0,89.17914983669999,11:46,SL,16,-92.57499999999972,-107.42500000000076,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-08-07,11:30,52.21,gap_open,1.0,75.0,100.0,51.68787092555625,11:40,SL,10,-92.57500000000037,-107.42500000000108,77416b6d-484c-4183-a8ca-310f42cf5926
MU,2024-08-08,10:30,90.94,gap_open,1.0,75.0,100.0,91.62199846259688,12:22,TP,112,82.55625000000143,67.44374999999988,77416b6d-484c-4183-a8ca-310f42cf5926
NVDA,2024-08-08,10:30,102.04,gap_open,1.0,75.0,100.0,102.80524217201877,10:42,TP,12,82.55625000000103,67.44375000000035,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2024-08-08,10:30,27.895,gap_open,1.0,75.0,100.0,28.10419669138047,10:55,TP,25,82.55625000000033,67.4437500000001,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-08-08,10:30,48.86,gap_filled_half,0.5,50.0,150.0,49.10427237883125,10:32,TP,2,57.53749999999923,21.231249999999765,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-08-08,11:30,50.5,gap_filled_half,0.5,50.0,150.0,50.75247145171874,11:31,TP,1,57.53749999999907,21.231249999999097,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-08-09,10:30,49.97,gap_filled_half,0.5,50.0,150.0,50.219821751334365,10:53,TP,23,57.53749999999902,21.231249999998973,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-08-12,11:30,55.12,gap_open,1.0,75.0,100.0,54.56876930504999,11:31,SL,1,-92.57500000000049,-107.42500000000098,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2024-08-13,10:30,45.85,gap_filled_half,0.5,50.0,150.0,46.07922408042187,11:37,TP,67,57.53749999999863,21.23124999999879,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-08-13,11:30,57.02,gap_open,1.0,75.0,100.0,57.44761768569688,13:12,TP,102,82.55625000000126,67.44375000000043,77416b6d-484c-4183-a8ca-310f42cf5926
DELL,2024-08-14,10:30,102.2832,gap_open,1.0,75.0,100.0,103.05026603419275,10:43,TP,13,82.55625000000089,67.44374999999964,77416b6d-484c-4183-a8ca-310f42cf5926
NVDA,2024-08-14,10:30,115.79,gap_open,1.0,75.0,100.0,114.63203551944375,10:35,SL,5,-92.57500000000017,-107.42500000000106,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-08-14,10:30,56.47,gap_filled_half,0.5,50.0,150.0,56.752318076803114,10:41,TP,11,57.53749999999907,21.231249999999136,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2024-08-14,12:30,79.665,gap_open,1.0,75.0,100.0,80.26244235235079,13:06,TP,36,82.55625000000025,67.44375000000049,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2024-08-15,10:30,52.185,gap_open,1.0,75.0,100.0,52.576357925782034,10:30,TP,0,82.55625000000029,67.44375000000021,77416b6d-484c-4183-a8ca-310f42cf5926
AMAT,2024-08-16,10:30,206.79,gap_open,1.0,75.0,100.0,204.72198484381872,10:48,SL,18,-92.57500000000086,-107.42500000000098,77416b6d-484c-4183-a8ca-310f42cf5926
AVGO,2024-08-16,10:30,165.28,gap_open,1.0,75.0,100.0,163.6271079597,10:49,SL,19,-92.5749999999996,-107.42500000000084,77416b6d-484c-4183-a8ca-310f42cf5926
COHR,2024-08-16,10:30,72.89,gap_open,1.0,75.0,100.0,73.43663369187031,10:37,TP,7,82.55625000000116,67.44374999999886,77416b6d-484c-4183-a8ca-310f42cf5926
MU,2024-08-16,10:30,108.9548,gap_filled_half,0.5,50.0,150.0,107.32041763223113,10:44,SL,14,-142.6124999999997,-78.69375000000055,77416b6d-484c-4183-a8ca-310f42cf5926
NVDA,2024-08-16,10:30,124.57,gap_filled_half,0.5,50.0,150.0,122.70138098043437,10:48,SL,18,-142.61249999999973,-78.69375000000029,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-08-16,10:30,63.37,gap_open,1.0,75.0,100.0,62.73626471083124,10:42,SL,12,-92.57500000000047,-107.42500000000086,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2024-08-16,10:30,79.87,gap_open,1.0,75.0,100.0,79.07125552239377,10:49,SL,19,-92.57499999999867,-107.42499999999893,77416b6d-484c-4183-a8ca-310f42cf5926
AMD,2024-08-19,10:30,152.61,gap_filled_half,0.5,50.0,150.0,153.37296372765937,10:34,TP,4,57.53749999999901,21.231249999998838,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-08-19,10:30,60.4,gap_open,1.0,75.0,100.0,60.85296577018751,10:46,TP,16,82.55625000000157,67.44375000000106,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2024-08-20,10:30,86.7,gap_filled_half,0.5,50.0,150.0,87.13345098740623,11:20,TP,50,57.537499999998836,21.231249999998635,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2024-08-20,10:30,56.08,gap_open,1.0,75.0,100.0,55.519168770449994,11:10,SL,40,-92.57499999999987,-107.42500000000062,77416b6d-484c-4183-a8ca-310f42cf5926
NVDA,2024-08-20,10:30,127.3188,gap_open,1.0,75.0,100.0,126.04554109934325,10:38,SL,8,-92.57499999999905,-107.4250000000001,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2024-08-20,10:30,31.98,gap_filled_half,0.5,50.0,150.0,32.13988192130624,13:26,TP,176,57.53749999999777,21.231249999998575,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2024-08-21,10:30,77.02,gap_filled_half,0.5,50.0,150.0,77.40505645963124,10:31,TP,1,57.53749999999948,21.231249999999374,77416b6d-484c-4183-a8ca-310f42cf5926
FSLR,2024-08-23,10:30,228.02,gap_open,1.0,75.0,100.0,225.7396730213625,10:48,SL,18,-92.57500000000019,-107.42500000000067,77416b6d-484c-4183-a8ca-310f42cf5926
MU,2024-08-23,10:30,104.09,gap_filled_half,0.5,50.0,150.0,102.52859232763439,10:48,SL,18,-142.61249999999964,-78.69374999999982,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-08-23,10:30,62.15,gap_filled_half,0.5,50.0,150.0,61.217715565015624,10:47,SL,17,-142.61249999999973,-78.69375000000015,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2024-08-23,10:30,77.7,gap_filled_half,0.5,50.0,150.0,76.53445694934375,10:48,SL,18,-142.61249999999941,-78.69375000000082,77416b6d-484c-4183-a8ca-310f42cf5926
DELL,2024-08-27,10:30,110.83,gap_open,1.0,75.0,100.0,111.66116219056094,10:32,TP,2,82.55625000000136,67.44375000000058,77416b6d-484c-4183-a8ca-310f42cf5926
LRCX,2024-08-27,10:30,82.05,gap_filled_half,0.5,50.0,150.0,82.46020361610935,13:22,TP,172,57.53749999999858,21.231249999998873,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-08-27,10:30,55.09,gap_open,1.0,75.0,100.0,55.50314377946407,10:44,TP,14,82.55625000000087,67.44375000000073,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2024-08-27,10:30,79.67,gap_filled_half,0.5,50.0,150.0,80.06830496155311,10:32,TP,2,57.537499999998744,21.23124999999886,77416b6d-484c-4183-a8ca-310f42cf5926
WDC,2024-08-27,10:30,62.495,gap_filled_half,0.5,50.0,150.0,62.807439670795304,11:04,TP,34,57.53749999999982,21.231249999999353,77416b6d-484c-4183-a8ca-310f42cf5926
NVDA,2024-08-28,11:30,123.97,gap_open,1.0,75.0,100.0,124.89970474387657,11:45,TP,15,82.5562500000004,67.44375000000034,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-08-28,11:30,40.28,gap_open,1.0,75.0,100.0,40.58207717256876,11:31,TP,1,82.55625000000148,67.44375000000105,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-08-28,14:30,43.25,gap_open,1.0,75.0,100.0,43.574350489414066,14:33,TP,3,82.55625000000096,67.44375000000065,77416b6d-484c-4183-a8ca-310f42cf5926
AVGO,2024-08-29,11:30,160.35,gap_filled_half,0.5,50.0,150.0,161.1516593521406,11:39,TP,9,57.53749999999844,21.23124999999948,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2024-08-29,10:30,20.13,gap_open,1.0,75.0,100.0,20.28096359195156,11:01,TP,31,82.55624999999985,67.44375000000018,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-08-29,11:30,45.4,gap_filled_half,0.5,50.0,150.0,45.62697433481249,11:31,TP,1,57.53749999999864,21.231249999998735,77416b6d-484c-4183-a8ca-310f42cf5926
AMD,2024-08-30,10:30,147.07,gap_open,1.0,75.0,100.0,145.59921810039376,11:31,SL,61,-92.57499999999978,-107.4250000000003,77416b6d-484c-4183-a8ca-310f42cf5926
COHR,2024-08-30,10:30,78.17,gap_open,1.0,75.0,100.0,77.38825646908124,10:57,SL,27,-92.57500000000051,-107.4250000000013,77416b6d-484c-4183-a8ca-310f42cf5926
DELL,2024-08-30,10:30,112.86,gap_filled_half,0.5,50.0,150.0,113.42423619883125,11:34,TP,64,57.53750000000031,21.231249999999736,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2024-08-30,10:30,82.24,gap_open,1.0,75.0,100.0,82.85675339304998,10:37,TP,7,82.5562499999999,67.44374999999934,77416b6d-484c-4183-a8ca-310f42cf5926
COHR,2024-09-04,10:30,71.74,gap_filled_half,0.5,50.0,150.0,72.09865944448123,10:33,TP,3,57.53749999999865,21.231249999999058,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2024-09-04,10:30,19.825,gap_open,1.0,75.0,100.0,19.973676264800783,10:39,TP,9,82.55625000000182,67.4437500000006,77416b6d-484c-4183-a8ca-310f42cf5926
MCHP,2024-09-04,10:30,76.49,gap_filled_half,0.5,50.0,150.0,76.87240675924686,10:34,TP,4,57.53749999999853,21.231249999999303,77416b6d-484c-4183-a8ca-310f42cf5926
MU,2024-09-04,10:30,89.01,gap_filled_half,0.5,50.0,150.0,89.45499968153437,10:34,TP,4,57.537500000000044,21.231249999999214,77416b6d-484c-4183-a8ca-310f42cf5926
NXPI,2024-09-04,10:30,237.505,gap_filled_half,0.5,50.0,150.0,238.69239073545467,10:34,TP,4,57.53749999999958,21.23124999999936,77416b6d-484c-4183-a8ca-310f42cf5926
QCOM,2024-09-04,10:30,166.075,gap_filled_half,0.5,50.0,150.0,166.90528111572652,10:34,TP,4,57.53749999999932,21.231249999998823,77416b6d-484c-4183-a8ca-310f42cf5926
WDC,2024-09-04,10:30,62.805,gap_open,1.0,75.0,100.0,63.27600190722892,10:57,TP,27,82.55625000000173,67.4437500000009,77416b6d-484c-4183-a8ca-310f42cf5926
AVGO,2024-09-10,10:30,145.42,gap_open,1.0,75.0,100.0,143.9657190192375,11:58,SL,88,-92.57499999999861,-107.4250000000004,77416b6d-484c-4183-a8ca-310f42cf5926
NVDA,2024-09-10,10:30,107.3,gap_filled_half,0.5,50.0,150.0,105.69044054909375,11:54,SL,84,-142.61249999999978,-78.69375000000015,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-09-12,10:30,44.84,gap_open,1.0,75.0,100.0,44.391575029725004,10:48,SL,18,-92.57499999999953,-107.42500000000031,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2024-09-17,10:30,36.1898,gap_filled_half,0.5,50.0,150.0,36.37072854145368,10:43,TP,13,57.53749999999845,21.231249999999427,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2024-09-18,10:30,88.85,gap_open,1.0,75.0,100.0,87.96145052165623,11:46,SL,76,-92.57500000000037,-107.42500000000125,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2024-09-19,10:30,91.67,gap_open,1.0,75.0,100.0,90.75324895126876,10:33,SL,3,-92.57499999999924,-107.42499999999944,77416b6d-484c-4183-a8ca-310f42cf5926
FSLR,2024-09-20,10:30,238.0,gap_filled_half,0.5,50.0,150.0,239.18986545562498,10:38,TP,8,57.53749999999895,21.231249999999335,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2024-09-23,10:30,37.35,gap_filled_half,0.5,50.0,150.0,37.53672888557813,10:48,TP,18,57.53750000000019,21.231249999999886,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-09-23,10:30,47.41,gap_open,1.0,75.0,100.0,46.93587359855625,10:39,SL,9,-92.57499999999945,-107.42500000000014,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-09-23,11:30,47.13,gap_open,1.0,75.0,100.0,46.65867375448125,11:34,SL,4,-92.57500000000071,-107.42500000000075,77416b6d-484c-4183-a8ca-310f42cf5926
ACN,2024-09-26,10:30,352.42,gap_open,1.0,75.0,100.0,355.06295027697814,14:22,TP,232,82.55625000000089,67.44374999999974,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-09-26,13:30,38.63,gap_filled_half,0.5,50.0,150.0,38.823128161978126,13:40,TP,10,57.537499999999596,21.231249999999516,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-09-26,14:30,40.7,gap_filled_half,0.5,50.0,150.0,40.903476991781254,14:36,TP,6,57.53750000000023,21.231249999999598,77416b6d-484c-4183-a8ca-310f42cf5926
WDC,2024-09-26,10:30,69.67,gap_open,1.0,75.0,100.0,68.97326120251876,10:53,SL,23,-92.57499999999888,-107.42500000000055,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2024-09-27,11:30,64.18,gap_filled_half,0.5,50.0,150.0,64.50086371824375,11:39,TP,9,57.53749999999957,21.23124999999928,77416b6d-484c-4183-a8ca-310f42cf5926
CIEN,2024-10-02,11:30,65.38,gap_open,1.0,75.0,100.0,65.87031294792811,12:29,TP,59,82.55625000000015,67.44374999999833,77416b6d-484c-4183-a8ca-310f42cf5926
AVGO,2024-10-04,10:30,174.1,gap_open,1.0,75.0,100.0,175.40565133426563,11:01,TP,31,82.55625000000022,67.44375000000085,77416b6d-484c-4183-a8ca-310f42cf5926
NVDA,2024-10-08,10:30,131.635,gap_open,1.0,75.0,100.0,132.62218789997735,10:54,TP,24,82.55625000000094,67.44375000000113,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2024-10-08,10:30,40.435,gap_open,1.0,75.0,100.0,40.73823958472735,11:00,TP,30,82.55625000000141,67.44375000000127,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-10-08,10:30,45.21,gap_filled_half,0.5,50.0,150.0,45.436024442221864,10:32,TP,2,57.53749999999808,21.231249999998937,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-10-08,11:30,45.095,gap_filled_half,0.5,50.0,150.0,44.41855001455156,12:09,SL,39,-142.61249999999896,-78.69375000000007,77416b6d-484c-4183-a8ca-310f42cf5926
FSLR,2024-10-10,11:30,207.3,gap_open,1.0,75.0,100.0,205.2268845598125,12:51,SL,81,-92.57500000000041,-107.42500000000014,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2024-10-14,10:30,147.34,gap_filled_half,0.5,50.0,150.0,148.07661670685624,10:44,TP,14,57.537499999999426,21.23124999999903,77416b6d-484c-4183-a8ca-310f42cf5926
AVGO,2024-10-17,10:30,182.67,gap_open,1.0,75.0,100.0,184.03992147748593,11:13,TP,43,82.55625000000076,67.44375000000076,77416b6d-484c-4183-a8ca-310f42cf5926
DELL,2024-10-17,10:30,130.53,gap_open,1.0,75.0,100.0,129.22462731110627,15:30,SL,300,-92.5749999999986,-107.42499999999941,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-10-17,10:30,47.8,gap_filled_half,0.5,50.0,150.0,48.03897297806249,11:38,TP,68,57.53749999999912,21.23124999999878,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2024-10-21,10:30,63.61,gap_open,1.0,75.0,100.0,64.08703895102032,11:36,TP,66,82.5562500000014,67.44375000000078,77416b6d-484c-4183-a8ca-310f42cf5926
NVDA,2024-10-24,10:30,138.54,gap_filled_half,0.5,50.0,150.0,139.23262168160622,10:33,TP,3,57.53749999999905,21.231249999999246,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2024-10-24,10:30,109.705,gap_open,1.0,75.0,100.0,110.52772532811953,10:34,TP,4,82.55625000000032,67.44375000000001,77416b6d-484c-4183-a8ca-310f42cf5926
LRCX,2024-10-25,10:30,79.375,gap_open,1.0,75.0,100.0,78.58120579804688,10:51,SL,21,-92.5749999999991,-107.42500000000005,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2024-10-25,10:30,114.165,gap_open,1.0,75.0,100.0,113.02328642436562,10:46,SL,16,-92.5750000000004,-107.42500000000045,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-10-29,10:30,48.47,gap_open,1.0,75.0,100.0,48.833497531142186,10:45,TP,15,82.5562500000008,67.44374999999997,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-10-31,12:30,28.71,gap_open,1.0,75.0,100.0,28.422884012118747,12:47,SL,17,-92.57500000000078,-107.4250000000012,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-10-31,13:30,29.09,gap_open,1.0,75.0,100.0,29.308158514151565,13:32,TP,2,82.55625000000123,67.44375000000045,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-11-01,10:30,28.245,gap_open,1.0,75.0,100.0,27.962534271065625,10:40,SL,10,-92.57499999999953,-107.4250000000012,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-11-01,11:30,27.4597,gap_open,1.0,75.0,100.0,27.185087708379562,11:38,SL,8,-92.57500000000041,-107.42500000000037,77416b6d-484c-4183-a8ca-310f42cf5926
DELL,2024-11-04,10:30,134.49,gap_open,1.0,75.0,100.0,133.14502510588125,10:58,SL,28,-92.57500000000086,-107.42500000000045,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2024-11-04,10:30,22.645,gap_open,1.0,75.0,100.0,22.418537389565625,11:00,SL,30,-92.57499999999915,-107.42500000000051,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-11-04,12:30,26.9301,gap_filled_half,0.5,50.0,150.0,26.526133579041467,12:50,SL,20,-142.61250000000015,-78.6937500000004,77416b6d-484c-4183-a8ca-310f42cf5926
CRWD,2024-11-06,10:30,318.975,gap_open,1.0,75.0,100.0,318.72078,15:50,TIME,320,-0.47025628967922883,-15.458309865062478,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-11-06,11:30,21.24,gap_open,1.0,75.0,100.0,21.027588171975,11:34,SL,4,-92.57499999999901,-107.42499999999919,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-11-06,12:30,21.35,gap_open,1.0,75.0,100.0,21.510112900554695,12:31,TP,1,82.55625000000248,67.44375000000187,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-11-06,13:30,21.23,gap_open,1.0,75.0,100.0,21.38921296856094,13:34,TP,4,82.5562500000022,67.44375000000021,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-11-07,11:30,24.6501,gap_filled_half,0.5,50.0,150.0,24.77333656499034,11:45,TP,15,57.53749999999997,21.231249999999463,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2024-11-08,10:30,26.25,gap_filled_half,0.5,50.0,150.0,26.381235160546872,11:04,TP,34,57.5374999999992,21.23124999999946,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2024-11-11,10:30,273.61,gap_filled_half,0.5,50.0,150.0,274.9778953248469,10:35,TP,5,57.53749999999926,21.231249999999385,77416b6d-484c-4183-a8ca-310f42cf5926
COHR,2024-11-11,10:30,105.7,gap_filled_half,0.5,50.0,150.0,106.22844024646875,10:42,TP,12,57.53749999999979,21.231249999999413,77416b6d-484c-4183-a8ca-310f42cf5926
DELL,2024-11-11,10:30,135.73,gap_open,1.0,75.0,100.0,136.74789807926408,12:38,TP,128,82.5562500000011,67.44375000000146,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2024-11-11,10:30,21.93,gap_filled_half,0.5,50.0,150.0,22.039637602696875,10:30,TP,0,57.537499999999696,21.231249999999566,77416b6d-484c-4183-a8ca-310f42cf5926
